epoch,learning_rate,loss,mean_f1,mean_iou,val_loss,val_mean_f1,val_mean_iou
0,0.0010000000474974513,0.28515860438346863,0.2992125153541565,0.23355832695960999,0.2004709541797638,0.4829544425010681,0.38147228956222534
1,0.0010000000474974513,0.169257253408432,0.5561661124229431,0.4636703431606293,0.1589626520872116,0.5777233242988586,0.49693870544433594
2,0.0010000000474974513,0.14923174679279327,0.6025200486183167,0.5234417915344238,0.1458311676979065,0.6112620830535889,0.5414168238639832
3,0.0010000000474974513,0.14679090678691864,0.6092671155929565,0.5334367752075195,0.3260619640350342,0.13691022992134094,0.11034886538982391
4,0.0010000000474974513,0.21240179240703583,0.43557167053222656,0.38221874833106995,0.24906572699546814,0.33960339426994324,0.3015437424182892
5,0.0003000000142492354,0.24218180775642395,0.35746267437934875,0.3185770809650421,0.2496298849582672,0.3369206488132477,0.30046993494033813
6,0.0003000000142492354,0.2446199655532837,0.3505098819732666,0.3120349049568176,0.24842414259910583,0.340917706489563,0.30433768033981323
7,9.000000136438757e-05,0.24189051985740662,0.358388215303421,0.3204288184642792,0.24723848700523376,0.3438447117805481,0.30872634053230286
8,9.000000136438757e-05,0.2418697625398636,0.35800567269325256,0.3204677700996399,0.2475350797176361,0.3432007431983948,0.3078208267688751
